Num Parent Tweets,Num Replies to Parents,Avg Replies per Parent,Num Parent Tweets with Replies,Avg Replies per Parent with Replies,Num Toxic Parent Tweets,Num Non-Toxic Parent Tweets,Num Toxic Replies,Num Non-Toxic Replies,Num Toxic Replies to Non-Toxic Parents,Num Non-Toxic Replies to Non-Toxic Parents,Num Toxic Replies to Toxic Parents,Num Non-Toxic Replies to Toxic Parents,followers_count,friends_count,listed_count,created_at,favourites_count,geo_enabled,verified,statuses_count,contributors_enabled,is_translator,is_translation_enabled,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,geo,place,truncated,hashtags,symbols,user_mentions,urls,contributors,is_quote_status,retweet_count min,retweet_count avg,retweet_count max,favorite_count min,favorite_count avg,favorite_count max,favorited,retweeted,possibly_sensitive,Num Repliers With Min 1 Toxic Reply,Num parents with high Toxicity,Num parents with high Severe_Toxicity,Num parents with high Identity_Attack,Num parents with high Insult,Num parents with high Profanity,Num parents with high Threat,Num parents with high other attr,Num replies with high Toxicity,Num replies with high Severe_Toxicity,Num replies with high Identity_Attack,Num replies with high Insult,Num replies with high Profanity,Num replies with high Threat,Num replies with high other attr,Total tweets with high Toxicity,Total tweets with high Severe_Toxicity,Total tweets with high Identity_Attack,Total tweets with high Insult,Total tweets with high Profanity,Total tweets with high Threat,Total tweets with high other attr,Num Repliers,Num parents with <3 replies,Num parents with >=3 replies,User Desc,Top Desc Word #1: women,Top Desc Word #2: love,Top Desc Word #3: news,Top Desc Word #4: account,Top Desc Word #5: feminist,Top Desc Word #6: official,Top Desc Word #7: follow,Top Desc Word #8: products,Top Desc Word #9: tweets,Top Desc Word #10: womens
1304.0,22124.0,16.96625767,701.0,31.56062767,5.0,1299.0,347.0,21777.0,346.0,21764.0,1.0,13.0,161554.0,89023.0,182.0,Sat May 06 00:36:37 +0000 2017,84578.0,No,No,178522.0,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,77.65567485,21262.0,2.0,184.9831288,18640.0,No,No,No,330.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,15.0,0.0,7.0,124.0,184.0,17.0,0.0,15.0,0.0,7.0,127.0,184.0,19.0,0.0,13885.0,848,456,User Desc,No,No,No,No,No,No,No,No,No,No
181.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,1173.0,530.0,1.0,Mon May 08 13:08:45 +0000 2017,21666.0,Yes,No,1366.0,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,0.0,1.591160221,12.0,0.0,5.552486188,24.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181,0,User Desc,No,No,No,No,No,No,No,No,No,No
400.0,84.0,0.21,38.0,2.210526316,3.0,397.0,0.0,84.0,0.0,84.0,0.0,0.0,4434.0,2092.0,51.0,Fri Oct 05 16:17:07 +0000 2012,68501.0,Yes,No,62919.0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,1.22,47.0,0.0,8.4625,133.0,No,No,No,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,60.0,392,8,User Desc,No,No,No,No,No,No,No,No,No,No
1656.0,57.0,0.03442029,49.0,1.163265306,20.0,1636.0,0.0,57.0,0.0,55.0,0.0,2.0,1028.0,494.0,0.0,Mon May 15 22:09:54 +0000 2017,8778.0,Yes,No,190783.0,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,0.0,0.188405797,25.0,0.0,0.250603865,86.0,No,No,No,0.0,2.0,0.0,0.0,2.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,14.0,2.0,0.0,33.0,1656,0,User Desc,No,No,No,No,Yes,No,No,No,No,No
240.0,2.0,0.008333333,1.0,2.0,0.0,240.0,0.0,2.0,0.0,2.0,0.0,0.0,749.0,76.0,3.0,Sat May 20 06:19:41 +0000 2017,832.0,No,No,376.0,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,1.0,14.16666667,36.0,5.0,31.00833333,79.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,240,0,User Desc,Yes,No,No,No,No,No,No,No,No,No
1644.0,105.0,0.063868613,38.0,2.763157895,33.0,1611.0,1.0,104.0,1.0,104.0,0.0,0.0,2100.0,826.0,4.0,Tue May 23 01:56:19 +0000 2017,39640.0,No,No,8612.0,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,7.903284672,498.0,0.0,45.68917275,3254.0,No,No,No,1.0,0.0,0.0,0.0,9.0,20.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,4.0,0.0,87.0,1630,14,User Desc,No,No,No,No,No,No,No,No,No,No
1896.0,3.0,0.001582278,3.0,1.0,0.0,1896.0,0.0,3.0,0.0,3.0,0.0,0.0,1420.0,332.0,14.0,Thu May 25 07:50:58 +0000 2017,6861.0,Yes,No,290487.0,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,0.0,0.67721519,29.0,0.0,0.436181435,16.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1896,0,User Desc,No,No,No,No,No,No,No,No,No,No
2177.0,5.0,0.002296739,5.0,1.0,0.0,2177.0,0.0,5.0,0.0,5.0,0.0,0.0,1362.0,310.0,14.0,Thu May 25 07:50:58 +0000 2017,6816.0,Yes,No,281777.0,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,0.0,0.596233349,22.0,0.0,0.413872301,16.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2177,0,User Desc,No,No,No,No,No,No,No,No,No,No
2303.0,0.0,0.0,0.0,0.0,0.0,2303.0,0.0,0.0,0.0,0.0,0.0,0.0,1370.0,311.0,14.0,Thu May 25 07:50:58 +0000 2017,6821.0,Yes,No,283426.0,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,0.0,0.510204082,22.0,0.0,0.364307425,16.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2303,0,User Desc,No,No,No,No,No,No,No,No,No,No
2369.0,1.0,0.000422119,1.0,1.0,0.0,2369.0,0.0,1.0,0.0,1.0,0.0,0.0,1372.0,311.0,14.0,Thu May 25 07:50:58 +0000 2017,6825.0,Yes,No,283916.0,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,0.0,0.471506965,22.0,0.0,0.336850992,15.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2369,0,User Desc,No,No,No,No,No,No,No,No,No,No
1818.0,2.0,0.00110011,2.0,1.0,0.0,1818.0,0.0,2.0,0.0,2.0,0.0,0.0,1424.0,335.0,14.0,Thu May 25 07:50:58 +0000 2017,6872.0,Yes,No,291189.0,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,0.0,0.677117712,29.0,0.0,0.443894389,16.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1818,0,User Desc,No,No,No,No,No,No,No,No,No,No
903.0,10.0,0.011074197,8.0,1.25,3.0,900.0,0.0,10.0,0.0,10.0,0.0,0.0,901.0,694.0,0.0,Fri May 26 10:24:39 +0000 2017,53486.0,Yes,No,16003.0,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,2.380952381,251.0,0.0,4.96013289,503.0,No,No,No,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,8.0,902,1,User Desc,No,No,No,No,No,No,No,No,No,No
111.0,18.0,0.162162162,13.0,1.384615385,0.0,111.0,0.0,18.0,0.0,18.0,0.0,0.0,1593.0,338.0,21.0,Mon Oct 08 19:20:57 +0000 2012,28054.0,Yes,No,59999.0,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,6.243243243,28.0,1.0,19.25225225,77.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,110,1,User Desc,No,No,No,No,No,No,No,No,No,No
1279.0,8.0,0.006254887,4.0,2.0,0.0,1279.0,0.0,8.0,0.0,8.0,0.0,0.0,43064.0,1674.0,407.0,Tue Oct 09 10:42:52 +0000 2012,10122.0,No,Yes,25338.0,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,1.0,12.59655981,186.0,1.0,35.19624707,886.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1278,1,User Desc,No,No,No,No,No,No,No,No,No,Yes
2462.0,56.0,0.022745735,14.0,4.0,0.0,2462.0,0.0,56.0,0.0,56.0,0.0,0.0,50196.0,853.0,1134.0,Tue Nov 03 10:58:13 +0000 2009,559.0,Yes,Yes,15395.0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,64.01421608,22005.0,0.0,136.4589764,42841.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,2457,5,User Desc,No,No,No,No,No,No,No,No,No,No
74.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,63.0,1.0,Tue Jun 06 20:54:48 +0000 2017,4.0,Yes,No,134.0,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,0.094594595,3.0,0.0,0.824324324,6.0,No,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,0,User Desc,No,No,No,No,No,No,No,No,No,No
860.0,11.0,0.012790698,7.0,1.571428571,35.0,825.0,0.0,11.0,0.0,11.0,0.0,0.0,9253.0,1318.0,2.0,Wed Jun 07 01:03:44 +0000 2017,44611.0,Yes,No,24919.0,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,0.0,1.712790698,48.0,0.0,20.06046512,403.0,No,No,No,0.0,2.0,0.0,16.0,4.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,4.0,10.0,3.0,0.0,9.0,860,0,User Desc,No,No,No,No,No,No,No,No,No,No
279.0,11.0,0.039426523,9.0,1.222222222,12.0,267.0,0.0,11.0,0.0,10.0,0.0,1.0,191.0,184.0,4.0,Wed Jun 07 13:44:26 +0000 2017,18424.0,No,No,42981.0,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,0.254480287,6.0,0.0,1.813620072,29.0,No,No,No,0.0,3.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,7.0,1.0,0.0,10.0,278,1,User Desc,Yes,No,No,No,No,No,No,No,No,No
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,449.0,0.0,Thu Jun 08 15:07:00 +0000 2017,12903.0,Yes,No,15855.0,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,0.0,0.00125,1.0,0.0,0.9178125,2.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
232.0,0.0,0.0,0.0,0.0,2.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,4679.0,1867.0,5.0,Thu Jun 08 22:08:42 +0000 2017,33057.0,No,No,22635.0,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,1.413793103,37.0,0.0,6.594827586,69.0,No,No,No,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232,0,User Desc,No,No,No,No,No,No,No,No,No,No
253.0,184.0,0.727272727,40.0,4.6,15.0,238.0,5.0,179.0,4.0,171.0,1.0,8.0,9167.0,1359.0,58.0,Sun Jun 11 16:04:49 +0000 2017,78603.0,No,No,36386.0,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,20.3715415,120.0,1.0,82.53754941,459.0,No,No,No,5.0,1.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,16.0,0.0,0.0,141.0,234,19,User Desc,No,No,No,No,No,No,No,No,No,No
2326.0,0.0,0.0,0.0,0.0,0.0,2326.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,482.0,0.0,Thu Jun 22 06:25:34 +0000 2017,3598.0,No,No,3956.0,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,0.152192605,6.0,0.0,0.146603611,5.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2326,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200.0,15269.0,4.7715625,1596.0,9.567042607,1.0,3199.0,522.0,14747.0,522.0,14747.0,0.0,0.0,9591434.0,1070.0,64602.0,Thu Nov 05 23:49:19 +0000 2009,137.0,No,Yes,660242.0,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0.0,21.9959375,1682.0,2.0,66.881875,4185.0,No,No,No,470.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,16.0,130.0,299.0,41.0,0.0,36.0,0.0,16.0,130.0,300.0,41.0,0.0,9040.0,2126,1074,User Desc,No,No,No,No,No,No,No,No,No,No
1686.0,84.0,0.049822064,69.0,1.217391304,227.0,1459.0,5.0,79.0,3.0,67.0,2.0,12.0,981.0,642.0,1.0,Sat Jul 08 22:37:25 +0000 2017,10793.0,Yes,No,25214.0,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,0.0,0.404507711,49.0,0.0,1.080664294,86.0,No,No,No,3.0,8.0,0.0,57.0,4.0,155.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,8.0,0.0,59.0,4.0,158.0,3.0,0.0,47.0,1684,2,User Desc,No,No,No,No,No,No,No,No,No,No
2740.0,20.0,0.00729927,18.0,1.111111111,0.0,2740.0,0.0,20.0,0.0,20.0,0.0,0.0,8928.0,4882.0,674.0,Tue Oct 16 08:34:28 +0000 2012,3448.0,No,No,34743.0,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,26.6540146,276.0,0.0,10.33248175,61.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2740,0,User Desc,No,No,No,No,No,No,No,No,No,No
769.0,874.0,1.136540962,278.0,3.143884892,5.0,764.0,8.0,866.0,7.0,864.0,1.0,2.0,28154.0,10305.0,23.0,Sun Jul 09 22:25:49 +0000 2017,109808.0,Yes,No,349106.0,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,1.979193758,232.0,0.0,6.531859558,710.0,No,No,No,8.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,0.0,569.0,685,84,User Desc,No,Yes,No,No,No,No,No,No,No,No
398.0,1.0,0.002512563,1.0,1.0,0.0,398.0,0.0,1.0,0.0,1.0,0.0,0.0,433.0,655.0,1.0,Fri Jul 14 18:05:22 +0000 2017,136121.0,No,No,50191.0,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,0.040201005,1.0,0.0,0.075376884,2.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,398,0,User Desc,No,No,No,No,No,No,No,No,No,No
1210.0,33.0,0.027272727,6.0,5.5,0.0,1210.0,0.0,33.0,0.0,33.0,0.0,0.0,4253.0,4700.0,3.0,Sat Jul 15 01:23:08 +0000 2017,16332.0,No,No,32894.0,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,4.336363636,479.0,0.0,4.848760331,403.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1207,3,User Desc,No,No,No,No,No,No,No,No,No,No
1216.0,4.0,0.003289474,4.0,1.0,19.0,1197.0,0.0,4.0,0.0,4.0,0.0,0.0,502.0,276.0,28.0,Thu Jul 20 04:04:04 +0000 2017,40978.0,No,No,9993.0,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,1.381578947,867.0,0.0,12.90460526,3082.0,No,No,No,0.0,2.0,0.0,3.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,11.0,2.0,0.0,3.0,1216,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,4562.0,4924.0,7.0,Tue Jul 25 19:47:40 +0000 2017,2.0,No,No,414321.0,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,0.0,0.0090625,1.0,0.0,0.0896875,3.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,4525.0,4923.0,7.0,Tue Jul 25 19:47:40 +0000 2017,2.0,No,No,414321.0,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,0.0,0.0090625,1.0,0.0,0.088125,3.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,4530.0,4926.0,7.0,Tue Jul 25 19:47:40 +0000 2017,2.0,No,No,414321.0,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,0.0,0.0090625,1.0,0.0,0.088125,3.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,4536.0,4932.0,7.0,Tue Jul 25 19:47:40 +0000 2017,2.0,No,No,414321.0,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,0.0,0.0090625,1.0,0.0,0.088125,3.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,4538.0,4928.0,7.0,Tue Jul 25 19:47:40 +0000 2017,2.0,No,No,414321.0,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,0.0,0.0090625,1.0,0.0,0.089375,3.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,4561.0,4922.0,7.0,Tue Jul 25 19:47:40 +0000 2017,2.0,No,No,414321.0,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,0.0,0.0090625,1.0,0.0,0.0896875,3.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3138.0,1.0,0.000318674,1.0,1.0,0.0,3138.0,0.0,1.0,0.0,1.0,0.0,0.0,75.0,905.0,0.0,Sat Jul 29 15:45:58 +0000 2017,269.0,No,No,17431.0,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,0.089547482,9.0,0.0,0.078393881,26.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3138,0,User Desc,No,No,No,No,No,No,No,No,No,No
1224.0,1.0,0.000816993,1.0,1.0,0.0,1224.0,0.0,1.0,0.0,1.0,0.0,0.0,5813.0,1259.0,88.0,Wed Nov 11 09:28:32 +0000 2009,4751.0,Yes,Yes,5281.0,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,0.0,3.39869281,49.0,0.0,5.339869281,65.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1224,0,User Desc,No,No,No,No,No,No,No,No,No,Yes
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,Fri Aug 04 09:58:57 +0000 2017,10.0,No,No,455903.0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0.0,0.00125,2.0,0.0,0.008125,2.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
135.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,1146.0,959.0,0.0,Fri Aug 04 13:53:04 +0000 2017,159.0,No,No,646.0,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,3.488888889,156.0,0.0,12.05925926,508.0,No,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,0,User Desc,No,No,No,No,No,No,No,No,No,No
991.0,5.0,0.005045409,1.0,5.0,16.0,975.0,0.0,5.0,0.0,5.0,0.0,0.0,482.0,390.0,16.0,Thu Aug 10 17:48:58 +0000 2017,12432.0,No,No,9351.0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,0.679112008,131.0,0.0,7.011099899,519.0,No,No,No,0.0,1.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,12.0,0.0,0.0,5.0,990,1,User Desc,No,No,No,No,No,No,No,No,No,No
101.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,73.0,0.0,Sat Aug 12 23:23:56 +0000 2017,35.0,No,No,107.0,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0.0,0.0,0.0,0.0,0.336633663,4.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0,User Desc,No,No,Yes,No,No,No,No,No,No,No
3129.0,0.0,0.0,0.0,0.0,0.0,3129.0,0.0,0.0,0.0,0.0,0.0,0.0,4047.0,126.0,1.0,Sun Aug 13 08:31:18 +0000 2017,34142.0,Yes,No,46853.0,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,0.0,3.55704698,244.0,0.0,3.523489933,243.0,No,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3129,0,User Desc,No,No,No,No,No,No,No,No,No,No
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,307194.0,5444.0,1809.0,Fri Aug 18 07:33:08 +0000 2017,79946.0,No,No,271603.0,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,4.0,4.0,4.0,18.0,18.0,18.0,No,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,User Desc,Yes,No,No,Yes,No,No,No,No,No,No
