Parent tweets,Replies to parents,Avg replies per parent,Parent tweets with replies,Avg replies per parent with replies,Toxic parent tweets,Non-toxic parent tweets,Toxic replies,Non-toxic replies,Toxic replies to non-toxic parents,Non-toxic replies to non-toxic parents,Toxic replies to toxic parents,Non-toxic replies to toxic parents,Followers_count,Friends_count,Listed_count,Favourites_count,Verified,Statuses_count,Retweet_count min,Retweet_count avg,Retweet_count max,Favorite_count min,Favorite_count avg,Favorite_count max,Possibly_sensitive,Repliers with min 1 toxic reply,High toxicity parents,High severe_toxicity parents,High identity_attack parents,High insult parents,High profanity parents,High threat parents,High other attr parents,High toxicity replies,High severe_toxicity replies,High identity_attack replies,High insult replies,High profanity replies,High threat replies,High other attr replies,Repliers,<3 replies parents,>=3 replies parents,Women,Love,News,Account,Feminist,Official,Follow,Products,Tweets,Womens,Toxicity
509.0,54.0,0.106090373,49.0,1.102040816,8.0,501.0,0.0,54.0,0.0,51.0,0.0,3.0,3939.0,112.0,31.0,1227.0,0,399905.0,0.0,0.249508841,14.0,0.0,0.569744597,14.0,0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,509,0,0,0,0,0,0,0,0,0,0,0,8.0
579.0,39.0,0.067357513,31.0,1.258064516,17.0,562.0,0.0,39.0,0.0,37.0,0.0,2.0,3931.0,107.0,30.0,1231.0,0,401302.0,0.0,0.243523316,14.0,0.0,0.683937824,28.0,0,0.0,4.0,0.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,577,2,0,0,0,0,0,0,0,0,0,0,17.0
842.0,38.0,0.045130641,24.0,1.583333333,17.0,825.0,0.0,38.0,0.0,38.0,0.0,0.0,4003.0,1592.0,23.0,46871.0,0,67715.0,0.0,1.35391924,203.0,0.0,2.403800475,284.0,0,0.0,0.0,0.0,1.0,5.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,837,5,0,0,0,0,1,0,0,0,0,0,17.0
104.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,3834.0,926.0,12.0,522.0,0,314.0,0.0,17.23076923,400.0,0.0,88.08653846,1738.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,0,0,0,0,0,0.0
359.0,202.0,0.562674095,51.0,3.960784314,5.0,354.0,0.0,202.0,0.0,202.0,0.0,0.0,11272.0,3312.0,6.0,4035.0,0,61116.0,0.0,19.26462396,2269.0,0.0,67.36211699,9047.0,0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,341,18,0,0,0,0,0,0,0,0,0,0,5.0
844.0,5.0,0.005924171,3.0,1.666666667,43.0,801.0,0.0,5.0,0.0,5.0,0.0,0.0,715.0,507.0,0.0,21281.0,0,3406.0,0.0,2.236966825,82.0,0.0,8.986966825,1168.0,0,0.0,2.0,0.0,5.0,0.0,33.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,843,1,0,0,0,0,0,0,0,0,0,0,43.0
345.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,1866.0,92.0,28.0,96.0,1,438.0,0.0,1.927536232,46.0,0.0,5.371014493,152.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345,0,0,0,0,0,0,0,0,0,1,1,0.0
2753.0,4.0,0.00145296,2.0,2.0,7.0,2746.0,0.0,4.0,0.0,4.0,0.0,0.0,5631.0,62.0,69.0,7812.0,0,19142.0,0.0,0.247003269,19.0,0.0,6.617871413,54.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2752,1,0,0,0,0,0,0,0,0,0,0,7.0
36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,7677.0,8601.0,1.0,9275.0,0,11519.0,0.0,0.0,0.0,0.0,0.388888889,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0,0,0,0,0,0,0,0,0,0,0,0.0
1245.0,0.0,0.0,0.0,0.0,0.0,1245.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,137.0,4.0,570.0,0,1426.0,0.0,0.254618474,15.0,0.0,0.501204819,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1245,0,0,0,0,0,0,0,0,0,0,0,0.0
655.0,1377.0,2.102290076,175.0,7.868571429,23.0,632.0,21.0,1356.0,20.0,1332.0,1.0,24.0,2489.0,902.0,118.0,76972.0,0,40995.0,0.0,37.41068702,23255.0,0.0,252.9083969,150505.0,1,21.0,2.0,0.0,1.0,0.0,18.0,2.0,0.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0,808.0,571,84,0,0,0,0,0,0,0,0,0,0,44.0
595.0,3.0,0.005042017,3.0,1.0,0.0,595.0,0.0,3.0,0.0,3.0,0.0,0.0,1485.0,2358.0,2.0,292104.0,0,23969.0,0.0,0.478991597,7.0,0.0,2.277310924,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,595,0,0,0,0,0,0,0,0,0,0,0,0.0
3222.0,0.0,0.0,0.0,0.0,0.0,3222.0,0.0,0.0,0.0,0.0,0.0,0.0,761.0,1908.0,2.0,91.0,0,18167.0,0.0,0.001241465,1.0,0.0,0.00496586,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3222,0,0,1,0,0,0,0,0,0,0,0,0.0
1747.0,0.0,0.0,0.0,0.0,0.0,1747.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,222.0,5.0,2688.0,0,3008.0,0.0,0.655409273,12.0,0.0,0.751001717,11.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1747,0,1,1,0,0,0,0,0,0,0,0,0.0
170.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,116.0,0.0,2011.0,0,391.0,0.0,0.941176471,9.0,0.0,3.176470588,29.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,0,0,0,0,0,0,0,0,0,0,0,0.0
760.0,0.0,0.0,0.0,0.0,1.0,759.0,0.0,0.0,0.0,0.0,0.0,0.0,759.0,3490.0,7.0,662.0,0,8099.0,0.0,0.276315789,10.0,0.0,1.265789474,37.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760,0,1,0,0,0,0,0,0,0,0,0,1.0
10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8750.0,6450.0,6.0,45651.0,0,43647.0,0.0,12.2,22.0,0.0,23.8,48.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0.0
660.0,1735.0,2.628787879,262.0,6.622137405,0.0,660.0,0.0,1735.0,0.0,1735.0,0.0,0.0,90944.0,10807.0,21.0,233330.0,0,206213.0,0.0,34.6469697,1129.0,0.0,82.04393939,1267.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223.0,550,110,0,0,0,0,0,0,0,0,0,0,0.0
537.0,1103.0,2.054003724,333.0,3.312312312,4.0,533.0,5.0,1098.0,5.0,1090.0,0.0,8.0,21823.0,7706.0,24.0,1001.0,0,125983.0,0.0,3.973929236,235.0,0.0,13.3575419,548.0,0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,584.0,426,111,0,0,0,0,0,0,0,0,0,0,9.0
603.0,1438.0,2.384742952,121.0,11.88429752,11.0,592.0,9.0,1429.0,8.0,1368.0,1.0,61.0,50992.0,3335.0,33.0,3143.0,0,88594.0,0.0,113.8175788,10364.0,1.0,373.4709784,23775.0,0,9.0,1.0,0.0,2.0,2.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0,1224.0,525,78,0,0,0,0,0,0,0,0,0,0,20.0
29.0,6.0,0.206896552,5.0,1.2,0.0,29.0,0.0,6.0,0.0,6.0,0.0,0.0,1075.0,1117.0,10.0,170144.0,0,53261.0,1.0,19.51724138,69.0,2.0,17.27586207,63.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29,0,0,1,0,0,0,0,0,0,0,0,0.0
19.0,4.0,0.210526316,4.0,1.0,0.0,19.0,0.0,4.0,0.0,4.0,0.0,0.0,1075.0,1119.0,10.0,169983.0,0,53175.0,1.0,21.31578947,66.0,2.0,19.52631579,61.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19,0,0,1,0,0,0,0,0,0,0,0,0.0
1024.0,20.0,0.01953125,19.0,1.052631579,152.0,872.0,0.0,20.0,0.0,15.0,0.0,5.0,1902.0,1874.0,3.0,7398.0,0,225684.0,0.0,0.328125,12.0,0.0,0.4296875,9.0,0,0.0,5.0,0.0,54.0,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1024,0,0,0,0,0,0,0,0,0,0,0,152.0
1324.0,4.0,0.003021148,4.0,1.0,0.0,1324.0,0.0,4.0,0.0,4.0,0.0,0.0,172.0,34.0,0.0,1425.0,0,1337.0,0.0,0.041540785,2.0,0.0,2.031722054,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1324,0,0,0,0,0,0,0,0,0,0,0,0.0
1609.0,9.0,0.005593536,9.0,1.0,0.0,1609.0,0.0,9.0,0.0,9.0,0.0,0.0,165.0,37.0,0.0,1713.0,0,1634.0,0.0,0.047234307,2.0,0.0,2.057799876,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1609,0,0,0,0,0,0,0,0,0,0,0,0.0
587.0,914.0,1.557069847,99.0,9.232323232,49.0,538.0,59.0,855.0,51.0,764.0,8.0,91.0,15693.0,5156.0,69.0,237772.0,0,54790.0,0.0,25.63202726,3519.0,0.0,192.5417376,19504.0,0,57.0,3.0,0.0,3.0,4.0,37.0,2.0,0.0,2.0,0.0,3.0,2.0,47.0,5.0,0.0,633.0,522,65,0,0,0,0,0,0,0,0,0,0,108.0
3200.0,17.0,0.0053125,17.0,1.0,0.0,3200.0,0.0,17.0,0.0,17.0,0.0,0.0,2323.0,3082.0,32.0,12964.0,0,21058.0,0.0,4.7746875,53.0,0.0,2.864375,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
2030.0,247.0,0.121674877,194.0,1.273195876,104.0,1926.0,13.0,234.0,12.0,224.0,1.0,10.0,3336.0,1197.0,40.0,13421.0,0,602177.0,0.0,0.379310345,16.0,0.0,0.352216749,21.0,0,13.0,3.0,0.0,22.0,1.0,73.0,5.0,0.0,1.0,0.0,2.0,0.0,10.0,0.0,0.0,121.0,2018,12,0,0,0,0,0,0,0,0,0,0,117.0
1150.0,8.0,0.006956522,6.0,1.333333333,17.0,1133.0,0.0,8.0,0.0,8.0,0.0,0.0,21447.0,988.0,55.0,11387.0,0,41449.0,0.0,151.926087,65573.0,0.0,769.6130435,387175.0,0,0.0,1.0,0.0,2.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1149,1,0,1,0,0,0,0,0,0,0,0,17.0
593.0,30.0,0.050590219,11.0,2.727272727,12.0,581.0,1.0,29.0,1.0,29.0,0.0,0.0,5925.0,2022.0,18.0,43677.0,0,9998.0,0.0,23.07757167,453.0,0.0,114.8229342,3015.0,0,1.0,1.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,589,4,0,0,0,0,1,0,0,0,0,0,13.0
589.0,66.0,0.112054329,15.0,4.4,12.0,577.0,1.0,65.0,1.0,65.0,0.0,0.0,5764.0,1962.0,19.0,42581.0,0,9727.0,0.0,22.04584041,460.0,0.0,109.6655348,3041.0,0,1.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65.0,585,4,0,0,0,0,1,0,0,0,0,0,13.0
2122.0,26.0,0.012252592,17.0,1.529411765,0.0,2122.0,0.0,26.0,0.0,26.0,0.0,0.0,752.0,241.0,2.0,287.0,0,4047.0,0.0,15.74693685,105.0,0.0,10.71583412,128.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2120,2,1,0,0,0,0,0,0,0,0,0,0.0
2166.0,10.0,0.004616805,8.0,1.25,0.0,2166.0,0.0,10.0,0.0,10.0,0.0,0.0,712.0,223.0,2.0,271.0,0,3817.0,0.0,15.58679594,107.0,0.0,10.76084949,128.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2166,0,1,0,0,0,0,0,0,0,0,0,0.0
2184.0,17.0,0.007783883,11.0,1.545454545,0.0,2184.0,0.0,17.0,0.0,17.0,0.0,0.0,719.0,226.0,2.0,274.0,0,3847.0,0.0,15.61538462,107.0,0.0,10.7797619,128.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2183,1,1,0,0,0,0,0,0,0,0,0,0.0
2132.0,23.0,0.010787992,16.0,1.4375,0.0,2132.0,0.0,23.0,0.0,23.0,0.0,0.0,752.0,241.0,2.0,287.0,0,4057.0,0.0,15.72138837,105.0,0.0,10.7054409,127.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2130,2,1,0,0,0,0,0,0,0,0,0,0.0
979.0,46.0,0.046986721,31.0,1.483870968,28.0,951.0,0.0,46.0,0.0,43.0,0.0,3.0,2871.0,936.0,0.0,32270.0,0,44692.0,0.0,0.318692543,15.0,0.0,0.984678243,47.0,0,0.0,4.0,0.0,3.0,0.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,977,2,0,0,0,0,0,0,0,0,0,0,28.0
1310.0,211.0,0.161068702,194.0,1.087628866,46.0,1264.0,11.0,200.0,10.0,192.0,1.0,8.0,1322.0,1132.0,3.0,3427.0,0,129387.0,0.0,0.346564885,14.0,0.0,0.64351145,40.0,1,8.0,0.0,0.0,8.0,1.0,35.0,2.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,134.0,1309,1,0,0,0,0,0,0,0,0,1,0,57.0
1041.0,67.0,0.064361191,41.0,1.634146341,32.0,1009.0,0.0,67.0,0.0,64.0,0.0,3.0,1076.0,644.0,2.0,11853.0,0,21766.0,0.0,1.459173871,351.0,0.0,6.242074928,862.0,0,0.0,2.0,0.0,2.0,18.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1033,8,0,0,0,0,0,0,0,0,0,0,32.0
30.0,35.0,1.166666667,12.0,2.916666667,1.0,29.0,0.0,35.0,0.0,35.0,0.0,0.0,5973.0,5304.0,2.0,76133.0,0,41689.0,0.0,1.3,10.0,0.0,4.9,30.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,27,3,0,1,0,0,0,0,0,0,0,0,1.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,43.0,0.0,46.0,0,7192.0,0.0,0.0,0.0,0.0,0.003125,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,43.0,0.0,46.0,0,7360.0,0.0,0.0,0.0,0.0,0.003125,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,43.0,0.0,46.0,0,7816.0,0.0,0.0,0.0,0.0,0.00375,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
784.0,204.0,0.260204082,34.0,6.0,4.0,780.0,1.0,203.0,1.0,203.0,0.0,0.0,2232.0,1243.0,17.0,17562.0,0,8351.0,0.0,2.494897959,452.0,0.0,42.34566327,4009.0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134.0,764,20,0,0,0,0,0,0,0,0,0,0,5.0
2633.0,0.0,0.0,0.0,0.0,32.0,2601.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,223.0,0.0,640.0,0,4251.0,0.0,0.026965439,6.0,0.0,0.291682491,23.0,1,0.0,1.0,0.0,11.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2633,0,0,0,0,0,0,0,0,0,0,0,32.0
683.0,158.0,0.231332357,32.0,4.9375,5.0,678.0,1.0,157.0,1.0,157.0,0.0,0.0,16324.0,37.0,57.0,17792.0,0,2912.0,1.0,121.8155198,2835.0,1.0,431.1639824,9624.0,1,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,132.0,668,15,0,0,0,0,0,0,0,0,0,0,6.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,109.0,0.0,37.0,0,29481.0,0.0,0.0265625,4.0,0.0,0.021875,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
1636.0,45.0,0.027506112,32.0,1.40625,12.0,1624.0,0.0,45.0,0.0,45.0,0.0,0.0,1433.0,1200.0,1.0,11047.0,0,24098.0,0.0,0.215770171,36.0,0.0,0.729828851,121.0,0,0.0,0.0,0.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1633,3,0,0,0,0,1,0,0,0,0,0,12.0
600.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,4800.0,0.0,0.1,3.0,0.0,0.043333333,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600,0,0,0,0,0,0,0,0,0,0,0,0.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,8.0,0,98495.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,8.0,0,82983.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,8.0,0,85011.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,8.0,0,99145.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
1250.0,0.0,0.0,0.0,0.0,121.0,1129.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,192.0,0.0,748.0,0,2100.0,0.0,0.1104,5.0,0.0,0.4944,17.0,0,0.0,8.0,0.0,29.0,2.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250,0,0,0,0,0,0,0,0,0,0,0,121.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,5.0,1.0,3.0,0,6301.0,0.0,0.0025,3.0,0.0,0.0078125,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,282.0,0.0,4.0,0,7028.0,0.0,0.000625,1.0,0.0,0.003125,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,281.0,0.0,4.0,0,7652.0,0.0,0.0009375,1.0,0.0,0.0028125,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,40.0,0.0,27.0,0,38522.0,0.0,1.142857143,6.0,0.0,0.714285714,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,1,0,0,0,0,0,0,0,0,0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,40.0,0.0,27.0,0,38522.0,0.0,1.142857143,6.0,0.0,0.714285714,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,1,0,0,0,0,0,0,0,0,0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,40.0,0.0,27.0,0,38522.0,0.0,1.142857143,6.0,0.0,0.714285714,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,1,0,0,0,0,0,0,0,0,0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,40.0,0.0,27.0,0,38522.0,0.0,1.142857143,6.0,0.0,0.714285714,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,1,0,0,0,0,0,0,0,0,0,0.0
1063.0,67.0,0.063029163,20.0,3.35,0.0,1063.0,0.0,67.0,0.0,67.0,0.0,0.0,28683.0,3909.0,265.0,29151.0,1,28712.0,0.0,7.860771402,302.0,0.0,27.74506115,2639.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1058,5,1,0,0,0,0,0,0,0,0,0,0.0
3019.0,0.0,0.0,0.0,0.0,0.0,3019.0,0.0,0.0,0.0,0.0,0.0,0.0,766.0,2494.0,0.0,80.0,0,3116.0,0.0,0.020205366,6.0,0.0,0.045379265,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3019,0,1,0,0,0,0,0,0,0,0,0,0.0
411.0,1720.0,4.184914842,107.0,16.07476636,7.0,404.0,26.0,1694.0,26.0,1694.0,0.0,0.0,13835.0,6343.0,53.0,108345.0,0,28006.0,0.0,65.79805353,946.0,2.0,216.9902676,3434.0,0,26.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,18.0,3.0,0.0,1180.0,332,79,0,0,0,0,0,0,0,0,0,0,33.0
323.0,1051.0,3.253869969,62.0,16.9516129,3.0,320.0,8.0,1043.0,8.0,1043.0,0.0,0.0,13789.0,6346.0,52.0,123345.0,0,27723.0,0.0,66.53869969,940.0,2.0,224.5170279,3439.0,0,8.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,830.0,279,44,0,0,0,0,0,0,0,0,0,0,11.0
257.0,13.0,0.050583658,13.0,1.0,0.0,257.0,0.0,13.0,0.0,13.0,0.0,0.0,118.0,217.0,1.0,5327.0,0,18213.0,0.0,1.027237354,4.0,0.0,0.754863813,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,257,0,0,0,0,0,0,0,0,0,0,0,0.0
2760.0,0.0,0.0,0.0,0.0,0.0,2760.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,135.0,1.0,4500.0,0,15065.0,0.0,0.360869565,4.0,0.0,0.319565217,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2760,0,0,0,0,0,0,0,0,0,0,0,0.0
257.0,13.0,0.050583658,13.0,1.0,0.0,257.0,0.0,13.0,0.0,13.0,0.0,0.0,119.0,217.0,1.0,5325.0,0,18211.0,0.0,1.073929961,7.0,0.0,0.770428016,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,257,0,0,0,0,0,0,0,0,0,0,0,0.0
